"sessionId (text)","page (text)","latency (number)","timeOnPage (number)"
36c947e5,explore,149,169.884
b855bc24,explore,22,62.955
b88bb94b,query,94,364.472
389c6cf3,query,79,417.183
b91f4de8,explore,60,72.384
b8ef6134,,31,
39500b6a,query,144,287.234
389c6cf3,query,204,295.851
b915b7fc,welcome,16,26.546
35879bc3,query,20,254.324
38c466e6,query,17,426.174
388d02e8,query,83,396.908
b84dc3e6,query,89,331.139
b911246e,query,21,360.370
380cf7b4,query,214,374.862
390f8ce1,explore,22,52.624
b8b677f0,explore,114,169.537
36a79d2b,query,17,428.283
b9885d9d,query,152,364.835
38a69115,explore,22,132.826
3786edc6,welcome,25,32.706
3942c139,explore,122,98.429
38ae0b63,explore,132,44.265
b8a3b16b,query,75,345.281
b80b7d64,explore,22,67.073
b8a03570,query,166,371.379
37bf6ce5,explore,261,46.250
b8f47e76,query,123,295.859
37698621,welcome,7,33.065
387e6511,index,15,56.427
b8939781,query,17,279.720
b8b47609,query,74,404.911
39015c1a,explore,25,99.717
38720977,explore,92,68.145
b93dd894,explore,22,176.693
b96982b1,index,29,62.218
375a0fb8,explore,94,175.054
391aaf9b,explore,155,24.758
378adfcf,query,74,343.038
38f0dc34,explore,254,141.452
b950ab3c,explore,74,138.856
38857e4b,explore,127,101.856
b8eb316f,welcome,7,30.495
391bec26,explore,66,70.343
b6ee888d,welcome,7,30.093
b6abe36a,explore,22,111.022
391b468b,query,436,373.435
391587f7,,77,
b8069d21,query,121,509.843
38f0dc34,explore,22,101.908
35e641d4,index,15,43.513
b8eb316f,query,398,387.060
377e4907,explore,175,122.117
b8982982,query,133,432.319
b8b47609,query,30,376.685
b80b7d64,query,17,391.675
b92bdce9,query,36,373.332
392c2881,welcome,188,33.091
b8e24edc,explore,25,181.044
37a2cd8b,welcome,7,26.954
b911246e,welcome,92,25.426
370e3459,,57,
3766a4dd,query,66,483.139
b783aac0,index,4,56.348
b8a8eddc,query,91,322.006
b8a3b16b,index,8,45.430
b953da19,index,20,41.070
b909c26c,query,17,402.369
39448ab1,welcome,7,26.464
b8a8eddc,query,143,360.036
390f707f,welcome,54,24.308
b84dc3e6,query,354,346.790
b83a13f7,query,166,384.984
b9017c35,explore,193,92.270
b83257d7,welcome,104,28.954
37b4e37c,explore,91,137.622
b851a1d5,explore,260,131.601
b8e6533d,index,44,44.480
38491a2a,query,39,392.234
392de0eb,query,43,326.006
b80018bd,welcome,7,43.206
37efaa30,query,170,398.775
37b4e37c,query,39,361.251
3950564d,query,210,419.324
391b468b,,54,
3886474c,query,242,351.135
38b42380,,10,
392c2881,welcome,36,30.777
b8549d65,query,17,238.495
b7f9396d,,103,
b884458d,query,132,389.757
b882dce4,query,269,371.171
3970903c,explore,81,107.718
b8f47e76,query,17,464.989
383dde3e,query,279,323.778
b896f0d6,query,17,375.287
38a9bf72,,49,
38d99f08,index,6,66.016
3887546a,index,14,31.827
b911df8e,,12,
b7434a1c,query,26,485.653
38ae0b63,explore,313,75.763
b91c0134,explore,22,109.764
391d2550,query,17,424.118
38a3ae79,index,45,27.862
37edb6b8,explore,29,126.121
b84ff761,explore,209,112.662
38984925,query,119,485.228
b8e6533d,query,80,298.661
3797d6a7,index,4,55.835
36c2a17d,query,62,467.640
b911df8e,query,72,397.672
3882f4f1,explore,69,134.452
b8d3996f,query,131,331.432
38491a2a,,72,
b70ea5fb,query,17,273.619
38c46204,explore,223,147.538
b7979420,,10,
b8ecd29f,query,153,398.454
37eb0599,index,9,53.388
b85ca13c,explore,347,92.970
b9017c35,welcome,66,37.049
b6abe36a,explore,124,125.770
3981c18d,query,53,351.969
3797e298,welcome,24,27.932
b7a9727b,explore,22,95.491
b8992f5d,query,33,412.321
379c0a1c,welcome,23,19.008
38d0d557,welcome,31,22.740
38b8c16a,welcome,9,30.688
38a86301,query,42,325.830
3909fcb4,,10,
b84dc3e6,query,17,488.216
391587f7,explore,22,163.208
38c534ba,explore,62,133.497
3583d69f,explore,22,99.840
b924f71e,query,58,416.916
389f501e,explore,229,62.726
b8ba1a52,welcome,17,40.063
b7964882,query,50,386.861
b79d6170,query,69,282.428
b8325408,query,48,438.734
38765ab1,,14,
392c2881,explore,47,43.025
38a3c7d8,welcome,75,17.589
b917fd2e,query,17,361.457
b8a7b0a3,query,91,326.608
3865afa7,welcome,85,26.017
b80e1131,index,9,56.101
b90b1b43,query,61,394.594
385880f7,query,320,387.528
37a2cd8b,query,169,451.078
b7a9727b,index,4,49.784
37661fc5,welcome,43,25.039
b857b5e3,query,139,404.945
387e6511,welcome,7,21.754
38516867,query,17,329.465
b855bc24,query,17,335.796
38afc586,explore,163,78.312
3816e46d,query,167,388.988
38a86301,,115,
3786edc6,query,54,434.655
b8c6f746,explore,85,89.805
37c41fa9,welcome,20,27.723
b6a076f7,explore,42,86.479
b6abe36a,welcome,68,35.824
3917cace,query,31,286.442
b91c0729,query,132,276.508
37b7138d,query,296,433.414
b8f0962d,,32,
38ac5311,query,17,442.712
362f6947,explore,115,96.123
b74f3339,explore,100,64.191
38a69115,welcome,13,30.569
36c2a17d,welcome,28,24.920
35879bc3,query,124,501.801
b87d0584,,24,
3917cace,query,18,382.791
b8f63b0b,explore,482,75.367
3802712c,query,17,402.247
b7a2c6eb,welcome,7,21.283
388b3a69,query,17,335.507
b83257d7,query,162,371.683
b8f63b0b,query,17,309.214
3979c71a,welcome,7,30.694
b7cdbed1,,181,
b9017c35,explore,22,101.649
b917fd2e,,67,
b8031bf9,welcome,17,24.606
b87903ac,,15,
b89448ed,explore,22,83.018
b80b7d64,query,75,281.988
b821fed6,explore,32,73.519
b8aa8457,welcome,30,36.104
b8268b46,explore,26,104.691
b8efd34b,query,328,399.105
b8c5530a,query,17,459.764
35879bc3,explore,124,39.991
b8e6533d,welcome,7,25.632
b90406b6,explore,396,120.809
39454d0e,explore,37,120.437
b83e6c46,explore,176,107.867
38980291,query,127,297.908
388d02e8,query,226,424.798
38cf3752,query,56,334.625
390d895e,,36,
b8d5a408,query,17,390.786
b7ddbdfa,explore,22,69.550
b7f37d19,explore,22,82.921
b92d835c,query,38,348.600
3842a1a0,explore,71,116.616
b8cf2084,query,173,426.403
b8a03570,explore,91,122.491
362f6947,welcome,71,34.567
3903216a,welcome,7,38.595
38984925,explore,22,129.312
b89ec9cf,query,89,330.354
b7f15888,,10,
b7008ba3,query,17,358.456
b7a5adc0,query,17,354.436
36c2a17d,welcome,20,35.140
392caf1a,explore,30,173.680
b6abe36a,welcome,17,27.738
38ae0b63,explore,167,100.165
392de0eb,index,104,59.368
b6a076f7,explore,122,100.674
b6ee888d,explore,115,64.821
b95bbe87,query,17,411.666
b911246e,explore,242,68.567
391947fc,welcome,12,31.232
36c947e5,welcome,8,24.308
b927dc4a,welcome,22,29.846
b79d6170,explore,281,101.490
b91545dc,explore,411,154.924
b946e1bd,welcome,76,28.612
b802791b,welcome,70,27.715
391a8556,query,275,477.396
b8992f5d,explore,62,97.657
3917268e,query,153,497.812
3970903c,query,23,406.107
3797d6a7,query,20,407.607
38c3b179,explore,146,182.398
b924f71e,index,20,41.300
b9129922,welcome,7,32.630
b8dfa8ea,explore,161,144.729
381e162e,explore,253,28.041
b8982982,explore,56,128.986
391d2550,explore,56,109.960
b911df8e,explore,94,85.374
b9130c05,query,433,499.186
38d99f08,welcome,27,41.393
b6f5804d,explore,161,62.558
b882dce4,query,176,395.343
3949d1bf,index,51,41.060
b842ae26,welcome,34,30.492
b8efd34b,explore,268,123.715
3970903c,explore,305,133.880
b849771b,explore,35,108.182
390e5d1b,explore,31,60.278
38ae0b63,explore,259,46.429
b884458d,query,24,420.997
383a063e,explore,81,124.427
3842a1a0,explore,33,128.889
b6abe36a,index,27,42.284
38e48b29,query,57,511.258
380e324e,index,11,28.861
37edb6b8,welcome,96,17.919
3867821c,explore,53,108.316
3949d1bf,query,105,380.982
37c1aa18,explore,186,171.238
b9721abb,query,173,385.383
b8a4f47e,explore,33,50.170
b91c0729,query,17,466.891
b78b9161,index,10,79.423
b89448ed,query,63,393.299
3904fd41,index,8,31.786
b8f3aa35,explore,321,67.262
b76e9187,explore,112,122.622
b8b47609,index,16,32.219
b7f9396d,query,17,470.624
374f8900,query,36,369.363
38333ce3,query,93,336.356
39185173,query,299,354.067
38d99f08,query,17,442.128
b89b7a52,,98,
38ac5311,explore,24,129.375
b8515a47,query,23,418.075
b9158040,query,248,287.309
b83a13f7,query,52,483.709
3885e011,explore,228,167.937
389c3fbf,query,17,448.112
375a0fb8,query,38,388.798
b7964882,query,63,356.485
3816e46d,query,179,466.846
b983466d,explore,96,185.431
38a3ae79,query,31,455.019
b855bc24,explore,46,117.644
b7cdbed1,query,99,447.105
b7c35ec2,index,4,44.079
3917268e,explore,59,164.699
3949d1bf,index,16,63.943
b8b677f0,query,68,411.956
b8939781,query,160,324.841
b911df8e,query,105,430.355
b83285b5,explore,300,100.270
b8ba1a52,,40,
b8901c65,explore,120,77.211
b83d2de5,explore,180,122.617
b916eb9a,welcome,106,33.443
b8901c65,query,17,356.981
b84ff761,welcome,7,26.922
b842c1a4,welcome,7,40.417
379c0a1c,explore,22,147.962
3950564d,explore,136,131.994
37edb6b8,explore,360,45.320
37a2cd8b,welcome,81,41.295
383eeaf4,welcome,7,26.585
39211f19,index,38,42.877
3917cace,,103,
389073a9,explore,181,91.357
35e641d4,welcome,56,32.886
383dde3e,query,239,369.134
3797d6a7,query,121,372.541
b9256e5f,welcome,13,21.785
381d7dd1,,11,
b8c6f746,query,68,267.961
38631bbe,query,17,441.266
b8cf2084,welcome,9,17.089
3583d69f,welcome,34,28.716
390d895e,explore,106,70.946
3836208a,,100,
b911246e,query,30,382.562
b8f47e76,explore,248,127.523
b92d9cfe,query,463,300.188
3867821c,index,11,60.599
b89448ed,query,275,310.676
39016ffa,query,167,359.528
39500b6a,explore,22,40.185
b80018bd,query,117,449.001
b813a978,explore,121,136.115
3917268e,query,252,340.462
b855bc24,query,28,488.084
390e1025,query,230,331.520
b883842e,explore,98,150.206
b855bc24,welcome,39,17.709
b76e9187,welcome,11,24.636
b8c5530a,welcome,45,31.626
b92d462a,welcome,29,27.801
3949d1bf,welcome,7,35.364
3909fcb4,query,336,494.595
b8f63b0b,explore,22,92.977
392caf1a,welcome,36,35.001
36a79d2b,welcome,50,25.234
b81e6b1f,explore,119,115.707
b804cad1,explore,22,82.764
3823b826,index,29,41.264
b74f3339,explore,22,137.623
b93c44d3,,35,
b8f0962d,index,4,41.980
b87d0584,query,178,415.042
b932eebf,query,87,270.944
39244a12,query,33,371.807
b94ae605,welcome,7,27.870
b6a076f7,query,106,448.557
b9885d9d,query,17,365.553
b8c5530a,query,197,480.314
b8c22876,query,17,321.835
b9051627,query,70,373.050
391bec26,explore,322,186.528
386a5ba6,explore,22,128.244
3909fcb4,explore,82,75.497
b927dc4a,,10,
379c0a1c,explore,410,90.504
38cff809,query,17,340.872
b8031bf9,explore,38,125.150
b83a13f7,welcome,9,25.119
b7f9396d,index,34,78.696
374f8900,query,94,303.665
b94ae605,query,129,422.131
b8ce4d69,query,126,409.737
b8a3b16b,query,17,434.183
390d7bef,explore,60,120.066
38d0de9a,index,21,43.588
3786edc6,query,42,424.873
3583d69f,query,250,360.547
394b75ed,welcome,61,34.901
38d99f08,query,100,433.357
3903216a,explore,104,103.532
b983466d,explore,79,148.855
38b094df,explore,22,106.431
390d7bef,explore,47,144.945
386a5ba6,query,286,350.504
b80dff05,,13,
38333ce3,explore,75,107.842
b883842e,query,89,444.882
38c3b179,query,187,479.616
38c3b179,explore,22,144.758
38346aef,query,35,388.554
39016ffa,query,206,393.774
b90cf171,explore,145,67.166
3942c139,welcome,7,23.133
b70ea5fb,explore,323,162.676
38720977,query,135,377.667
3836208a,query,177,402.956
b80018bd,query,21,449.210
379c0a1c,,10,
391947fc,welcome,7,16.156
b7dad730,explore,25,49.926
390b6e97,welcome,34,34.142
392b1835,index,40,4.727
3816e46d,index,11,66.570
b8d5a408,query,17,413.363
392de0eb,query,30,383.535
38631bbe,query,52,522.684
38857e4b,,118,
374be1fd,query,34,403.407
b76e9187,explore,25,138.281
b94ae605,query,203,398.438
39244a12,query,17,368.655
374be1fd,explore,497,96.513
b7dad730,explore,90,83.760
b86654da,query,178,454.407
b9256e5f,explore,336,45.774
38ae0b63,query,17,306.369
3836208a,query,47,306.573
b90674aa,explore,151,99.323
b917fd2e,explore,171,169.233
38b8c16a,explore,24,115.307
b91545dc,,150,
381e162e,query,20,360.025
396b35fd,query,17,364.548
38a9bf72,query,83,357.932
b953da19,welcome,26,44.739
35e641d4,welcome,60,28.188
b86654da,welcome,30,27.542
38b42380,query,17,345.335
3867821c,query,18,402.166
38a3ae79,explore,83,23.825
38a9bf72,query,17,404.122
38516867,welcome,7,19.819
b8e6533d,explore,60,67.499
38b42380,index,21,61.418
3856f504,query,298,287.375
b8ecd29f,query,17,437.250
b821fed6,welcome,23,31.301
b8c22876,explore,22,73.913
b8ba63bd,welcome,9,37.172
39448ab1,query,23,437.935
b911df8e,query,352,510.070
b84ff761,query,115,367.770
389073a9,query,41,451.819
b93c44d3,query,102,438.296
b8e24edc,query,145,341.291
b950ab3c,,21,
390e5d1b,,73,
39016ffa,explore,43,209.772
b79d6170,explore,126,61.446
39211f19,query,101,346.797
392b1835,welcome,7,24.333
b8f0962d,query,28,363.745
38c3a6cd,query,32,460.252
3917268e,,63,
b7a9727b,explore,43,120.215
37661fc5,,23,
390b6e97,query,21,338.408
b93aeb4d,welcome,39,27.146
38631bbe,explore,45,92.984
b99b6e47,welcome,47,23.689
391d1347,index,5,62.407
b4a9b492,query,17,333.306
b93c44d3,query,62,304.495
b946e1bd,index,11,64.815
37edb6b8,welcome,55,26.142
b882dce4,query,135,474.609
b8d3996f,query,61,386.128
3948d582,explore,119,68.791
b8031bf9,query,30,399.686
38e3440e,welcome,23,18.494
37b4e37c,explore,22,123.656
b8aa8457,query,68,370.812
38a9bf72,welcome,7,13.834
390b6e97,welcome,93,30.304
38c466e6,query,182,405.246
b92d462a,explore,81,96.388
b8ba63bd,index,4,55.305
3950564d,explore,428,152.314
38c466e6,explore,62,84.581
b6a3dff8,welcome,7,34.509
b90406b6,explore,22,134.968
380b029e,explore,85,25.601
38601037,explore,22,93.913
b91c0729,query,107,329.799
b946e1bd,welcome,13,24.550
395032f5,index,4,60.715
39035516,query,310,254.560
b6abe36a,explore,311,133.520
37efaa30,query,267,354.684
374f8900,explore,373,133.220
38a3ae79,,10,
38d99f08,explore,22,101.005
b932eebf,welcome,69,25.545
b860b8ce,welcome,64,28.424
b8c22876,,10,
b9130c05,query,125,380.978
b6ee888d,query,17,489.234
b7a9727b,explore,127,94.707
b8b7106c,index,28,49.309
38c57123,welcome,25,25.468
b87903ac,query,85,423.114
b953da19,index,23,56.562
38cff809,query,41,446.134
3819acb6,query,33,345.141
b90406b6,explore,113,100.978
37485290,explore,170,121.524
b92d462a,welcome,44,17.409
390c9297,explore,33,98.873
b8714d14,explore,53,170.672
b90674aa,explore,50,156.188
b9129922,query,17,396.748
374be1fd,query,87,379.475
b911df8e,query,100,462.778
b916b847,query,17,478.373
378adfcf,query,30,331.228
3904fd41,index,57,63.292
380cf7b4,query,43,375.596
3836208a,explore,134,35.506
b87d0584,explore,359,145.605
392053ac,query,143,400.746
38984925,query,224,391.681
b809a4da,query,17,384.223
3885e011,query,51,357.886
3908aad1,query,70,354.193
b9721abb,explore,242,148.382
b6a076f7,index,18,61.678
b7008ba3,welcome,68,26.458
b8cf2084,,45,
379c0a1c,explore,137,171.525
3823b826,,31,
38c46204,welcome,11,20.703
b8b677f0,explore,22,122.307
b8a7b0a3,,40,
3786edc6,query,114,405.184
b85b2223,explore,356,51.227
390cc8b3,explore,52,108.400
390c9297,welcome,16,29.236
b8ef6134,explore,47,72.692
b8d5a408,explore,22,63.653
374be1fd,query,70,281.814
38516867,welcome,47,27.954
390135b5,welcome,125,25.447
b9885d9d,welcome,26,17.677
390653d5,query,17,491.721
3887546a,query,153,308.308
391a8556,query,33,323.209
b87903ac,query,144,425.732
b84dc3e6,welcome,14,25.664
b8ba63bd,explore,108,109.092
37edb6b8,query,91,392.069
b8d3996f,welcome,56,31.882
b802d077,explore,201,127.534
b8383b21,welcome,65,41.435
b8e2a647,welcome,7,32.848
b8e6533d,explore,353,107.085
b8f92757,,13,
390d895e,explore,27,118.029
38d2d781,query,17,380.208
37be0f14,query,23,452.107
b825d13a,,10,
38d0d557,explore,224,75.482
3981c18d,index,9,9.063
b9017c35,query,17,411.822
b8c9549b,welcome,59,40.146
b84dc3e6,query,26,358.458
37c1aa18,explore,41,157.521
358f4768,explore,88,122.151
39035516,explore,36,110.985
b827702c,explore,92,124.673
b7cdbed1,query,17,433.051
b7a9727b,query,17,296.506
38ae0b63,welcome,147,13.484
377e4907,explore,352,79.009
386a5ba6,explore,116,61.648
b896f0d6,welcome,7,37.109
38631bbe,index,34,71.287
393abff5,query,186,415.133
b927dc4a,explore,164,77.208
37a2cd8b,query,26,367.086
394b75ed,,96,
b882dce4,query,201,294.074
b802791b,welcome,60,32.556
b8a4f47e,explore,22,124.161
3970903c,query,17,473.402
35e641d4,welcome,115,18.794
b86654da,index,10,45.740
385b91a0,query,267,392.507
b91545dc,welcome,53,28.037
b950ab3c,explore,93,93.652
3942b00b,explore,107,170.253
b8c25005,query,171,293.801
b932eebf,query,20,370.643
392de0eb,query,101,389.177
391b468b,query,29,516.582
b87903ac,query,68,411.504
391d1347,welcome,74,44.674
b909c26c,query,239,548.328
b849771b,query,17,345.310
b802f2cb,query,17,343.121
b8901c65,query,255,444.753
b84ff761,explore,85,119.313
b927dc4a,,66,
b7964882,welcome,12,22.592
38c534ba,welcome,69,30.556
391b468b,query,217,350.357
396b35fd,explore,117,128.858
3802712c,explore,102,155.961
36c947e5,,14,
b8992f5d,query,18,383.282
373d3202,,30,
b79d6170,,29,
b813a978,query,87,354.396
b92465d5,index,4,75.624
b8f92757,welcome,67,30.246
3802712c,query,110,349.032
36f82cd3,query,187,420.554
390e1025,query,42,266.116
38601037,welcome,9,35.175
377e4907,welcome,24,24.294
393cb3c5,welcome,7,31.714
b916b847,welcome,56,33.590
b8c22876,explore,22,73.655
3908aad1,index,27,60.543
b8383b21,,15,
b8b7106c,,10,
b821fed6,welcome,7,25.266
36c947e5,welcome,7,28.478
3950564d,query,81,380.908
37661fc5,query,24,439.075
38acef48,explore,90,104.607
b8aa8457,query,46,365.067
37efaa30,explore,199,194.682
b89f4473,query,44,453.190
b916eb9a,welcome,33,25.063
39244a12,explore,39,146.949
3797d6a7,,24,
b8f6e53f,explore,144,32.992
b8901c65,welcome,23,18.068
b91c0729,welcome,23,10.794
3981c18d,welcome,56,29.138
b882dce4,explore,362,55.858
b6a3dff8,explore,26,100.903
391bec26,welcome,35,38.795
b91c0729,explore,22,155.310
b8ba1a52,welcome,15,38.597
3949d1bf,query,137,305.540
3583d69f,welcome,65,31.272
b883842e,index,42,61.488
b8c5530a,welcome,18,27.213
391aaf9b,query,27,455.046
b827702c,explore,22,113.013
38afc586,welcome,12,37.127
b91545dc,explore,46,185.097
3889f262,index,46,57.816
b802791b,index,4,34.434
3583d69f,query,107,446.538
3856f504,explore,22,110.665
3836208a,index,4,46.167
38ac5311,query,157,425.731
b6f5804d,explore,49,131.816
b87903ac,query,110,407.756
b87d0584,explore,189,122.305
b58346af,welcome,45,26.229
3633323a,query,256,420.218
3865afa7,welcome,21,32.349
3843297f,,10,
b90406b6,query,99,336.322
380b029e,welcome,53,31.444
b9130c05,explore,91,131.672
b8f47e76,welcome,7,39.450
3887546a,query,154,421.374
38346aef,query,17,305.864
b79d6170,query,141,402.110
38d99f08,query,44,266.122
38857e4b,explore,404,107.225
b83d2de5,explore,96,140.729
b8549d65,explore,22,114.826
b90406b6,welcome,185,35.040
b8a7b0a3,query,17,328.730
38a3c7d8,query,155,368.592
b93aeb4d,welcome,7,30.550
362f6947,explore,184,91.905
392caf1a,,34,
b90674aa,,29,
b916eb9a,query,45,325.749
b852ed16,,34,
393abff5,explore,285,184.007
379c0a1c,query,41,320.365
38c466e6,explore,22,63.410
380e324e,explore,56,141.884
3865afa7,explore,89,98.609
b83285b5,query,17,345.599
b809a4da,query,18,482.881
b8a8eddc,welcome,29,22.597
b85b2223,explore,136,202.440
35879bc3,explore,22,160.609
b852ed16,index,23,43.897
391587f7,explore,66,94.223
b8069d21,query,17,364.658
b8cf2084,query,62,389.877
38765ab1,explore,45,149.011
b80e1131,index,9,47.073
3895646c,welcome,7,19.853
389f501e,explore,112,131.141
b787c692,explore,22,59.486
37698621,query,45,407.121
b8268b46,,82,
b81e6b1f,query,32,426.016
37823f06,explore,133,163.954
b6969284,explore,251,87.818
b7f9396d,welcome,31,24.450
35543f9a,query,35,351.196
b87d0584,explore,42,108.409
394b75ed,query,17,366.039
b83d2de5,index,40,61.418
36c2a17d,query,67,353.483
35e641d4,query,282,357.344
b87903ac,welcome,8,19.594
b825d13a,query,34,264.153
b6969284,explore,153,123.456
3917268e,index,23,52.161
b86654da,query,30,380.028
b787c692,query,59,325.367
b8a03570,index,15,64.548
b89f4473,query,153,503.797
b93c4db5,query,32,422.454
390b6e97,explore,22,112.975
b821fed6,welcome,98,48.911
b9885d9d,index,73,59.197
b90406b6,index,49,59.188
b7964882,welcome,53,23.430
b6abe36a,explore,167,123.042
b90b1b43,query,219,418.054
39016ffa,query,50,465.459
390f707f,explore,22,98.749
b821fed6,,10,
b7ddbdfa,query,100,411.972
b8d3996f,,24,
b8031bf9,,130,
37eb0599,index,38,52.266
37823f06,query,51,406.305
36c2a17d,welcome,16,35.608
b894f0c7,explore,96,110.642
392053ac,welcome,15,29.146
b83d2de5,query,126,365.863
b84d8554,welcome,78,35.048
378adfcf,explore,287,67.112
b983466d,,26,
b802f2cb,explore,496,107.648
b8d3996f,explore,50,94.272
391587f7,welcome,27,34.625
390246be,explore,212,71.573
b860b8ce,query,54,544.858
38a46750,explore,208,62.916
396389c4,explore,85,63.247
38a9bf72,,63,
381d7dd1,index,4,61.200
3917cace,welcome,7,27.714
b8e2a647,,158,
37823f06,query,95,486.500
b92465d5,query,40,403.272
b8eb316f,query,70,266.176
b93dd894,explore,171,46.788
b7b6f838,welcome,27,20.289
389c3fbf,explore,96,96.180
390653d5,,23,
3882f4f1,query,140,447.248
b89c60d2,index,30,48.665
