"sessionId (text)","page (text)","latency (number)","timeOnPage (number)"
398b9355,explore,22,116.726
38055f58,explore,57,159.990
3884d93f,,10,
b57e2c76,query,31,402.686
b8783c9a,,100,
370066d1,query,167,345.405
b8de2609,query,56,375.517
388f36a9,welcome,29,46.565
3792dc7e,query,455,413.394
b8aecf5c,index,82,39.483
38d0d879,query,69,243.194
38941c18,explore,38,173.602
b912f681,,59,
3585643c,,10,
b8767f5c,index,6,18.721
382d28b2,explore,60,159.631
b946dde1,query,17,398.924
b930a379,welcome,66,33.166
b807faf0,index,4,39.990
b906d980,query,88,296.417
b8b4c8e3,query,127,310.892
b7a78440,explore,62,187.955
b85b0e88,welcome,20,24.143
b86ad2f3,query,17,388.677
398151a4,explore,96,108.072
b9540e8c,explore,97,118.225
3844818b,welcome,97,44.562
37ad90cf,query,22,463.777
3932d48d,query,17,370.782
b71eab1e,query,50,259.007
b8859854,query,240,467.337
b9084a36,query,103,230.135
b8571640,query,17,360.454
393902b9,welcome,183,28.690
390e01f6,query,108,469.359
b943987a,explore,22,170.718
381cdeea,query,23,337.444
384e7fb8,index,26,22.398
38aebd9d,query,25,370.830
37512f18,query,38,322.156
b95d5406,explore,70,134.201
b837e598,,47,
37c7cb8b,welcome,7,30.278
370066d1,explore,123,105.382
b90cfdc5,query,284,436.037
398151a4,explore,118,150.004
b94efb7e,explore,199,60.187
b93d1da9,query,225,338.793
b91af4ab,welcome,89,34.736
b873eff6,,25,
b8ce585e,,69,
38a1d953,query,200,346.613
b88cec38,,46,
38ba0efe,,42,
b7e311d1,welcome,91,36.400
b8806c0a,,16,
370d5c5c,explore,37,111.994
b8ce585e,query,19,245.358
38a3efc1,query,135,536.262
b91c111d,query,72,377.452
b85b0e88,query,25,378.746
38b9b021,,162,
391bab8d,query,39,374.427
b858d797,,56,
b8e14c8d,query,52,297.052
b975a4a0,query,80,370.509
392fdf94,query,17,387.793
38f68c15,query,17,294.611
3932d48d,query,59,336.119
b8e14c8d,welcome,7,31.444
389124dc,index,8,56.490
b8806c0a,explore,24,78.236
b8571640,,60,
b868ceb1,explore,152,144.091
b9393d2a,query,17,402.328
393902b9,query,44,458.140
b659f6b0,query,47,392.947
b800d5e2,query,36,471.157
38669f48,welcome,97,42.026
3898cf4b,explore,193,22.444
384e7fb8,,54,
374e965b,query,127,498.040
3826f7c3,explore,22,84.182
b81fda2a,query,180,342.523
b63d36a8,query,212,491.686
b8783c9a,query,44,340.656
b8e8b663,explore,24,94.267
387a8f1f,explore,50,94.810
b7a78440,,55,
b8b742d2,explore,55,109.967
b588a104,query,25,391.405
38908b3d,query,28,371.592
38d263e1,query,17,360.758
381cdeea,query,185,288.638
b8fbb05a,query,42,410.103
380e76e5,welcome,85,28.987
b906336c,explore,72,88.454
3919d2b8,welcome,25,34.347
381295ed,query,18,417.630
38aebd9d,welcome,22,26.384
b57e2c76,query,45,462.487
383f50cb,,74,
b845ade7,explore,47,115.589
b95bf8b2,query,147,348.436
3884d93f,welcome,74,27.355
b8806c0a,index,4,67.198
b92d477d,query,21,316.913
38fa3c71,,106,
b89f99af,query,17,368.794
38565837,welcome,61,23.449
371ac991,welcome,36,37.908
383f50cb,explore,75,150.129
b8b16108,explore,73,52.703
3569c15e,index,26,40.763
38f034ff,welcome,17,28.376
39224ed6,query,67,341.488
b78cacbd,index,7,50.726
38aced5b,query,134,357.248
b7ff443b,explore,136,132.499
38d263e1,query,37,357.514
b92fc5f0,query,23,409.879
b78abd4b,explore,22,131.402
38d0d879,,58,
382682ec,welcome,68,33.615
39355fb2,explore,264,117.378
b8c736c9,,21,
b8859854,explore,27,57.860
38bd3dd9,welcome,60,22.476
b8927d2a,explore,22,130.399
38a575d0,explore,260,109.857
38c80056,query,23,249.158
b879de94,explore,180,156.288
b8891335,explore,56,102.946
b7e70050,explore,48,149.215
381295ed,explore,89,152.884
b818edf3,explore,231,151.988
b8cba1ea,query,205,395.684
b8859854,welcome,11,32.844
b78cacbd,explore,35,93.609
b83878e0,query,68,350.012
3803d365,,77,
b893d062,query,42,219.107
b75ae6f9,query,196,320.920
b8ecf07f,query,211,424.828
b8c00b60,query,17,323.072
3865a60f,welcome,7,28.496
b7e311d1,explore,22,153.756
3844818b,welcome,8,26.798
b95bf8b2,query,17,372.925
b8904eb4,query,69,427.313
b802772a,explore,22,148.990
b85ecb74,explore,51,149.572
38c32354,query,17,443.212
b91f358f,query,17,333.845
38055f58,explore,50,77.734
b91c111d,explore,22,96.072
b89f99af,query,213,318.426
b8597376,query,117,337.086
b71e4a2f,explore,48,43.085
382da54f,explore,45,130.417
387256e1,,52,
b7e046f3,query,32,335.667
389b678c,query,36,361.794
b85bcc4e,query,42,418.123
b8b35860,explore,142,109.873
b807faf0,welcome,7,39.514
b8806c0a,explore,73,189.085
b943987a,explore,116,151.659
b895f7c2,explore,27,128.050
387a693d,query,65,448.184
b879de94,query,104,401.966
3932d48d,index,5,56.359
b81e144e,query,44,515.878
b8195359,welcome,16,23.954
37ed953d,welcome,106,35.545
b71e4a2f,query,30,285.008
37ec6647,,38,
38d79420,explore,112,91.448
b8c4a9b3,explore,35,185.215
3929d239,explore,100,25.509
b930a379,explore,22,125.583
39716b42,query,215,329.846
38c80056,query,28,371.498
38a3efc1,index,74,30.044
36124c2e,explore,98,142.804
38f600f4,query,27,380.136
390e01f6,query,217,364.424
370d5c5c,explore,519,149.262
b92b7209,query,172,348.576
381a9191,query,135,421.672
b95d5406,explore,87,116.548
38afb70e,query,160,462.840
b8b16108,explore,22,126.928
b8c0fe9e,query,64,492.185
b83463f3,,50,
b7e2f376,welcome,62,29.527
b8c1f1c6,,58,
b8783c9a,explore,88,95.061
39049659,query,103,394.408
b8e8b663,explore,309,69.659
39355fb2,query,104,397.318
b88f3fd2,explore,87,59.681
b85995b2,explore,62,66.134
b8b742d2,index,18,17.808
384896a3,query,17,371.892
38e3272e,index,9,49.032
37ad4fb0,query,29,340.175
b7d35888,welcome,14,37.341
372ce1a8,query,95,502.062
b60ea074,query,250,455.674
37ccaef7,,10,
370066d1,index,4,46.141
381f446e,explore,99,178.117
b6b176aa,explore,49,127.793
b7e5c163,explore,102,90.752
388f36a9,query,131,329.837
3836adc1,index,58,43.254
39049659,query,35,382.325
3826f7c3,explore,22,129.816
b88f3fd2,query,74,375.815
b7dbd172,index,4,52.697
b8c1f1c6,query,150,324.939
b3d96130,explore,64,93.175
3919d2b8,explore,52,115.979
3929d239,index,4,55.372
396e7268,query,70,495.632
b790afc9,query,17,428.142
b895f7c2,query,84,373.983
38990fd8,query,188,425.412
382682ec,query,76,443.118
b9462ee8,explore,51,156.348
b83a6044,index,4,53.810
b83878e0,query,199,352.988
38737cb7,welcome,87,32.007
b92f1272,query,36,450.638
b963bab3,explore,34,129.424
b883223f,welcome,88,43.785
37b91f73,query,25,379.713
387a8f1f,,99,
b92d477d,query,125,379.276
b7e046f3,query,129,318.430
38b8dbce,explore,54,102.294
38ac031d,index,4,56.782
3834ebb4,query,109,349.380
b943987a,,173,
38b5bdc6,query,61,343.281
381f446e,explore,51,180.362
b588a104,explore,39,157.569
38b0f557,explore,44,129.905
b93c986d,query,20,432.324
388ab882,welcome,20,28.951
38d0d879,explore,294,144.188
389e59a0,query,19,404.907
35f35bc5,explore,63,49.880
b858d797,welcome,7,31.340
b91af4ab,query,21,404.707
3960a2b0,query,169,481.561
b847509d,explore,114,67.352
b88b101c,explore,362,90.374
b8d7aeb3,explore,22,121.985
37ad90cf,,18,
b91f358f,query,81,389.723
390e01f6,explore,60,165.517
b8c736c9,explore,238,100.791
381295ed,welcome,12,28.963
b8d532d7,query,17,393.094
b7fef8a7,explore,268,114.557
b9540e8c,explore,22,89.189
37ec6647,welcome,134,23.489
3920e3f9,query,34,460.030
389e3e52,query,25,330.751
37428674,explore,84,137.554
38487cd6,index,6,39.691
b89e37f8,,91,
381295ed,,20,
37f6eef3,index,23,44.518
391bab8d,index,51,83.142
b824243f,welcome,33,11.042
b85bcc4e,explore,49,144.680
38b5bdc6,query,17,304.986
b91c111d,explore,93,160.459
b77845c4,welcome,115,35.295
370066d1,explore,143,161.361
37b91f73,welcome,7,36.644
36fcc444,query,254,391.035
38eb8fd2,welcome,45,19.938
3708600b,query,24,383.335
3919d2b8,query,85,380.532
b9393d2a,welcome,32,48.314
36cec674,welcome,49,37.336
38cc91c1,explore,69,104.293
3794d5b0,query,343,301.644
b81fda2a,explore,220,93.397
384896a3,welcome,21,42.586
b9084a36,explore,132,144.870
b80a284d,explore,185,140.828
b78ce930,explore,203,39.832
37539020,query,57,319.166
b8fbb05a,welcome,127,24.111
b93d1da9,query,221,357.244
b8622cb9,query,52,372.291
381f446e,,18,
398151a4,explore,160,130.062
b92fc5f0,query,17,479.916
370d5c5c,welcome,7,33.022
b95d5406,explore,120,82.612
b88cec38,query,118,430.682
b91f358f,query,17,274.079
b659f6b0,query,44,327.823
b8b16108,explore,39,93.877
381f446e,welcome,64,22.352
b930a379,welcome,68,20.406
380c2bb7,welcome,7,40.675
b86fbec8,explore,50,43.995
b8860a5d,explore,32,72.825
396e7268,welcome,41,23.816
36b6d5a7,query,142,368.680
3505fbaa,query,21,435.904
b943987a,welcome,42,17.767
378e51c0,query,146,309.161
38fa3c71,welcome,17,25.992
b7ff443b,welcome,9,44.546
37f6eef3,explore,34,86.618
381f446e,explore,170,90.723
387256e1,explore,25,43.492
b92b7209,query,51,356.459
b91b3afb,explore,320,66.358
38d0d879,welcome,30,19.984
b60ea074,,45,
391c52cd,query,163,475.838
b8aecf5c,welcome,118,37.809
3960a2b0,welcome,31,36.110
b8c736c9,query,37,452.674
b7fef8a7,welcome,135,42.639
38b9b021,welcome,7,24.259
b88cec38,query,626,350.909
3585643c,explore,48,206.225
b92d477d,explore,30,126.461
3785c0d6,welcome,53,30.133
b90fc9aa,query,24,367.511
38889a72,explore,241,157.712
b82746bb,explore,22,147.643
b835f7f1,,10,
37f6eef3,query,151,454.267
b85b0e88,,13,
387a8f1f,query,99,276.624
38c3ffcd,query,101,355.380
37b1e3d8,welcome,8,21.956
b8e14c8d,query,20,442.099
b86ad2f3,explore,95,110.361
b88b101c,welcome,7,37.941
389b4382,welcome,7,26.593
b943987a,explore,42,62.516
383d1efe,query,253,426.644
b800d5e2,,74,
b85bcc4e,query,129,280.870
37ad90cf,query,99,398.055
b3d96130,query,38,368.086
37c7cb8b,query,95,498.579
3898ee45,index,16,24.566
b8900d87,welcome,45,36.992
b8ecd5a1,query,100,447.251
38b9b021,index,14,42.334
b72c3ec0,query,122,447.220
39224ed6,query,196,390.602
374e965b,explore,46,171.408
b9017e01,explore,447,84.857
35f35bc5,query,136,474.510
38ed7c67,index,5,69.950
b785e780,explore,114,135.140
b8c9731e,query,40,390.705
b8767f5c,explore,22,168.232
b873eff6,query,149,475.545
3845864b,welcome,7,18.150
38eb8fd2,query,153,469.930
38715f17,query,293,356.242
b8b742d2,explore,122,54.527
b8c198f9,query,308,390.832
38e4b8d0,explore,112,121.183
38aebd9d,query,54,332.800
37a84561,query,57,406.797
b876c3d5,query,75,387.615
38cc91c1,query,116,389.201
381295ed,explore,34,181.030
b8571640,explore,22,172.442
3792dc7e,query,57,287.843
b85bcc4e,explore,118,149.720
3792dc7e,query,262,438.750
b891e74d,query,17,434.593
38e816de,explore,256,113.296
b89e37f8,query,22,334.533
389e0982,index,19,33.553
b8c198f9,explore,31,106.219
b6a675b9,,11,
b7f5fcff,welcome,25,24.522
b903f2ce,explore,189,82.857
b659f6b0,welcome,59,20.056
b71ae5ad,explore,131,78.778
b800a2e4,query,43,291.234
b7a78440,query,17,346.534
37ec6647,,11,
b71e4a2f,,23,
385c9181,,157,
b801dc46,query,45,366.311
b790afc9,explore,22,140.436
b72c3ec0,welcome,27,28.343
b92b7209,explore,314,149.737
3884d93f,explore,184,90.673
b7e046f3,query,128,382.622
3920e3f9,,131,
b837e598,explore,249,82.112
b86ad2f3,explore,74,147.226
b92fc5f0,welcome,54,31.983
396f9163,query,87,427.467
b80d4f1b,query,71,439.918
b86fbec8,,61,
b71a97e8,query,173,385.505
38ed7c67,query,51,355.838
b7e2f376,query,43,371.815
3794d5b0,explore,83,113.689
b8c9731e,welcome,44,26.211
37ad4bb0,query,36,389.596
3794d5b0,query,17,367.191
b72c3ec0,,50,
b837e598,query,133,385.360
b8c736c9,query,45,385.013
b8f830ef,query,25,364.984
b934f3aa,welcome,18,31.085
382682ec,welcome,68,25.272
39224ed6,query,231,360.221
b9540e8c,welcome,7,22.355
39355fb2,,108,
38cc91c1,query,115,316.880
3884d93f,query,24,306.414
37359cdc,welcome,7,39.382
b91c111d,welcome,7,34.324
b85f2d16,explore,351,84.023
b903f2ce,query,150,356.208
b8891335,query,49,457.586
38ac031d,query,17,439.666
b85b0e88,query,151,317.441
3932d4b9,query,96,432.428
b831a2f9,query,56,378.283
b86d9dc1,query,82,469.368
b797ad79,,49,
392fdf94,welcome,7,37.869
37359cdc,query,59,349.872
380270e6,,12,
b71eab1e,explore,184,15.144
b8c9731e,index,4,33.673
b7e311d1,explore,29,87.362
38487cd6,explore,22,171.758
3726cc1f,,10,
b93d1da9,explore,84,152.550
3826f7c3,index,4,60.602
b854a083,welcome,7,36.674
b82746bb,query,164,473.345
38bd3dd9,query,200,415.206
b8ce585e,query,19,504.523
b85bcc4e,,20,
384e7fb8,explore,22,54.402
b914038d,index,26,36.513
b8195359,explore,101,96.137
3917a7ea,explore,316,120.493
3569c15e,query,26,392.123
374e965b,query,118,481.473
b81e144e,query,225,470.908
379bbcac,welcome,25,32.545
374e965b,query,17,318.386
b8891335,query,154,331.791
38c27f22,,72,
391bab8d,welcome,26,28.901
37f6eef3,explore,71,109.752
b92c2cc4,welcome,47,29.542
b83878e0,explore,244,86.010
b8ae0f0a,explore,132,128.586
b81e144e,welcome,46,31.134
389b678c,welcome,149,28.214
b78abd4b,query,54,346.572
39000f3d,query,105,426.841
b785e780,,167,
b7a78440,query,124,325.589
389b678c,welcome,7,15.369
b8e14c8d,explore,96,111.883
3762ca0a,explore,61,88.391
b90fc9aa,,10,
381a9191,index,5,47.508
b85aa33b,welcome,10,27.885
b88cec38,welcome,117,22.177
b895f7c2,query,81,393.843
360d9967,explore,239,63.035
37539020,explore,22,121.227
382863be,explore,196,76.677
389e0982,query,233,400.231
b6a30ae3,,29,
37ad4bb0,,28,
3794d5b0,explore,83,134.242
b91c111d,query,102,447.997
b92b7209,explore,102,102.824
b8622cb9,welcome,86,39.298
388faf8d,query,83,358.270
381295ed,query,104,349.193
37539020,explore,105,73.012
b78abd4b,explore,82,86.480
b90fc9aa,explore,40,120.805
374e965b,query,17,411.033
b8d532d7,query,34,353.487
b7e311d1,welcome,7,24.419
b80a284d,welcome,84,42.657
b8e792a8,query,117,321.656
b8e14c8d,explore,168,100.764
b60ea074,query,36,335.770
38737cb7,,94,
b943987a,welcome,91,18.282
b912f681,explore,22,83.581
3785c0d6,query,79,372.185
3708600b,query,216,465.278
b8b35860,query,116,356.461
b86e1c32,welcome,22,20.494
38ed7c67,query,100,392.669
b8991e6f,,19,
b8806c0a,query,98,396.464
3960682f,explore,23,162.390
38a575d0,query,41,425.793
388ab882,query,17,338.801
391bab8d,explore,109,163.957
b785e780,explore,22,116.438
b57e2c76,query,17,529.851
3960a2b0,query,139,353.669
398b9355,welcome,9,25.337
3929d239,explore,22,94.907
b7d35888,explore,147,200.445
384896a3,explore,22,121.729
b8b35860,index,7,54.876
38055f58,,90,
38c0546f,explore,112,133.911
381d46a4,explore,196,123.355
38a3efc1,,80,
b8aecf5c,index,19,37.827
b8e9a607,welcome,12,34.178
b92b7209,explore,22,94.109
37b51d59,query,92,432.723
378925ed,query,59,391.080
b7ff443b,welcome,32,20.964
b858d797,index,84,57.749
b85f2d16,query,48,317.690
37ad4bb0,query,32,424.209
38d8af08,query,91,379.572
3932d48d,query,40,279.771
38f034ff,explore,114,132.693
3708600b,welcome,46,19.372
382da54f,query,233,299.787
b86fbec8,explore,22,83.552
b912f681,query,190,449.237
38c27f22,explore,22,112.136
b912f681,explore,27,168.585
b903f2ce,welcome,42,29.263
b8597376,query,85,458.629
b934f3aa,query,24,329.647
b800a2e4,explore,69,65.470
b92c2cc4,query,17,327.034
b92f1272,explore,423,119.729
b71e4a2f,explore,77,168.619
b92fc5f0,explore,69,109.234
b800d5e2,index,74,29.140
b80a284d,,170,
3898cf4b,,55,
38d352e7,query,66,506.016
b92fc5f0,query,71,384.369
391c52cd,welcome,17,32.734
b3d96130,explore,65,90.401
b81e144e,explore,27,97.199
b883223f,welcome,38,36.998
b8860a5d,explore,163,123.732
b8d04266,query,20,372.730
b8660a28,welcome,10,41.007
387a693d,query,36,310.658
3898ee45,,109,
3792dc7e,query,38,436.593
38a07376,explore,37,86.982
b8b4c8e3,query,66,356.199
b3d96130,index,23,58.999
b7f5e8cc,welcome,17,31.000
38ed7c67,query,87,452.514
b801dc46,welcome,15,31.048
38941c18,query,52,472.851
b92b7209,index,10,38.568
b7e70050,query,17,438.383
b8c0fe9e,welcome,17,29.876
b8859854,welcome,7,33.274
b72c3ec0,query,17,423.812
b70fdeaa,explore,107,194.634
b903f2ce,index,41,57.515
b82746bb,explore,145,98.340
387e0339,query,166,446.806
b88f2333,,83,
b893d062,explore,45,126.119
3792dc7e,query,129,297.783
b81e144e,explore,61,90.020
38646fee,welcome,14,36.187
38ac031d,welcome,53,39.633
3726cc1f,query,261,335.434
b879de94,query,193,373.395
b906d980,query,144,314.465
37512f18,query,17,314.826
38a07376,query,125,344.228
3865a60f,index,98,69.725
b8a9dc67,index,17,50.130
b71e4a2f,query,17,392.467
b8bd209b,explore,24,71.928
38b0f557,query,45,352.808
b588a104,welcome,49,19.324
b876c3d5,welcome,36,32.783
390a3437,,58,
37539020,index,44,59.056
b81fda2a,query,17,464.701
38e3272e,,16,
385c9181,query,17,231.479
3917a7ea,explore,32,170.757
38a1d953,explore,73,114.140
381f446e,welcome,78,30.140
b8ce585e,explore,124,151.171
b8859854,query,26,348.546
b85b0e88,welcome,7,16.847
3803d365,query,139,344.398
b88cec38,welcome,53,40.168
382863be,welcome,63,40.000
b8900d87,welcome,23,35.908
b9540e8c,explore,355,152.589
b8927d2a,query,55,424.717
38f68c15,welcome,160,39.148
37ad90cf,query,164,274.357
36b6d5a7,query,44,331.487
b92c2cc4,index,27,40.255
38b9b021,query,26,372.926
b929e1a8,explore,147,160.940
37ec6647,query,17,395.608
b92f1272,explore,29,117.534
3569c15e,explore,45,143.076
b8860a5d,query,17,455.287
37fc0708,query,168,237.901
b78cacbd,query,72,358.969
39090f5c,explore,22,83.545
b934f3aa,explore,22,183.213
b91f358f,explore,412,161.577
37155b24,query,17,410.844
b8b4c8e3,query,264,372.637
38646fee,query,17,372.700
b92b7209,welcome,7,40.291
b785e780,query,180,472.078
b63d36a8,index,23,58.117
389b4382,query,477,306.217
390a3437,query,86,404.978
b91af4ab,query,17,382.457
b71ae5ad,index,4,80.455
b588a104,explore,36,169.546
b975a4a0,welcome,57,20.149
3929d239,query,138,471.750
b92b7209,query,76,359.931
3844818b,query,17,387.306
b868ceb1,explore,162,88.653
b800d5e2,explore,41,132.401
385c9181,query,111,432.418
b790afc9,,48,
b86d790b,query,17,460.575
3932d48d,explore,122,136.415
3585643c,query,205,394.034
b86fbec8,query,122,441.380
b6b176aa,welcome,125,30.063
3929d239,query,17,368.215
b85f2d16,,65,
b858d797,query,52,320.152
b9393d2a,query,24,350.062
b8900d87,query,222,399.546
38c27f22,query,60,467.534
b847509d,query,116,452.438
38aebd9d,explore,22,125.102
37a9a5fe,welcome,38,35.382
b9393d2a,query,17,340.268
b88cec38,,10,
b888097b,welcome,9,30.705
39016040,explore,22,93.990
37155b24,query,166,411.355
3960682f,query,126,385.522
38c3ffcd,query,17,348.996
380fd71c,,101,
38ba0efe,welcome,53,41.394
b91f358f,explore,229,119.004
b84b1fc4,explore,42,166.873
381cdeea,query,62,402.766
b992c1b8,welcome,93,39.630
38afb70e,welcome,7,32.334
b8891335,welcome,23,27.947
391c52cd,query,56,374.065
b888097b,,16,
38a575d0,explore,86,93.186
3815f55e,query,85,335.258
b906d980,welcome,7,23.373
b9462ee8,explore,31,91.283
b78abd4b,explore,156,93.974
b9084a36,explore,22,120.590
3792dc7e,welcome,16,41.538
39090f5c,,68,
b873eff6,,10,
379bbcac,query,17,317.492
38e4b8d0,query,17,357.966
b906d980,query,159,376.838
370d5c5c,welcome,68,42.945
382d28b2,,65,
b9462ee8,explore,65,172.744
388f36a9,,10,
b92f1272,query,264,329.103
391afd04,explore,122,113.128
3852af52,query,17,455.013
393a3727,explore,68,42.765
b85bcc4e,explore,122,164.646
b91008bf,explore,177,121.345
37c1cf55,explore,51,177.571
b85b0e88,query,17,300.118
b8db26f9,explore,198,140.360
b7f5e8cc,query,36,376.505
b80a284d,query,38,377.111
b906336c,query,89,405.321
b78cacbd,,97,
b80a284d,explore,233,97.087
b588a104,explore,22,129.114
b807faf0,explore,296,137.605
385131c9,index,17,59.196
b912f681,welcome,24,29.660
b90ae182,query,17,380.725
b8900d87,welcome,55,38.057
b801dc46,explore,148,118.909
387a693d,welcome,103,20.468
389b4382,query,143,396.066
380e5166,welcome,29,23.424
389be43a,explore,223,93.832
b92fc5f0,explore,379,124.184
38715f17,welcome,15,37.794
38f68c15,explore,117,42.187
3726cc1f,explore,227,88.629
b83463f3,,11,
b8ecf07f,query,139,476.782
37ad4fb0,query,71,410.734
38c80056,welcome,9,34.344
b8a5e039,query,248,383.580
b7ff443b,welcome,7,15.486
38a575d0,explore,22,113.857
b92b7209,welcome,7,37.268
380fd71c,welcome,13,19.045
37c1cf55,index,4,75.444
b63d36a8,query,47,387.452
387a8f1f,welcome,26,27.175
b8de2609,welcome,7,22.908
38908b3d,index,7,49.332
38fa3c71,explore,22,97.076
3826f7c3,query,107,463.238
b800d5e2,query,23,342.501
37c8b5dc,,14,
b835f7f1,query,125,381.061
391afd04,index,4,43.774
b8e14c8d,query,173,386.118
389be43a,,77,
396f9163,query,438,428.773
381295ed,query,64,390.336
b78cacbd,index,21,37.747
389b678c,explore,230,99.696
381295ed,query,95,313.497
3869f186,,27,
37f6eef3,,21,
b868ceb1,explore,45,137.385
b7e311d1,query,33,357.177
38e3272e,explore,89,75.693
b75ae6f9,query,111,374.124
b90f23d2,,43,
b95bf8b2,explore,142,170.460
38d263e1,index,13,38.074
38d0d879,query,54,409.775
b86fbec8,welcome,17,30.961
370066d1,query,106,221.348
3708600b,query,126,232.973
37ccaef7,,26,
b934f3aa,query,29,332.957
b883223f,welcome,7,37.156
38abaf39,welcome,7,33.943
38cc91c1,query,17,347.300
378925ed,query,117,362.914
38f600f4,query,314,382.987
b963bab3,,48,
38a575d0,query,183,402.907
378925ed,explore,231,129.958
38941c18,index,4,51.274
b930a379,explore,281,78.743
398b9355,explore,22,109.338
38f600f4,query,17,306.438
b8cba1ea,explore,243,147.280
b8991e6f,,20,
b912f681,welcome,57,45.026
37c7cb8b,,10,
38aebd9d,index,51,66.512
