"sessionId (text)","page (text)","latency (number)","timeOnPage (number)"
b8ddc9d6,explore,49,121.424
393ce80f,,27,
b9121871,query,51,392.068
b8c922ef,explore,231,67.515
379b789b,index,4,68.081
368c88f2,index,64,38.516
36b0883c,query,67,347.702
b912d702,welcome,7,25.880
b79751b9,welcome,7,37.856
38bf736b,query,75,365.936
b79005ea,query,29,423.911
391bdd7c,,10,
391bdd7c,query,126,366.448
37ed171a,query,17,472.590
389b3b04,welcome,9,17.081
b7dbb5cc,explore,440,93.722
b79005ea,query,57,431.507
37efae52,,61,
b8a9746b,query,110,388.263
b7b47e0b,explore,31,112.737
3960ca92,,10,
38063370,explore,22,96.907
37cc3efc,welcome,7,17.937
b8cacea4,query,23,361.689
b8d96132,welcome,7,38.532
35212ec2,explore,53,106.169
b89ac8ef,,106,
389418ee,welcome,26,26.862
376b816a,query,190,406.279
b8cb2383,welcome,45,38.608
3929139f,,45,
b9000e9b,explore,91,194.439
36a43fd8,,15,
38fd03b4,,62,
b8261dc3,explore,237,112.354
b7671954,query,83,461.241
379b789b,query,236,336.525
b91383bd,query,17,452.641
b88144f3,query,17,410.516
b7299437,welcome,26,18.654
b8957973,query,26,371.018
b8ba40f8,explore,34,172.187
b8a2c430,explore,230,108.532
38abb269,query,134,410.103
b90ab8f5,welcome,60,21.310
b84ed406,query,30,406.251
b76ac97a,query,28,360.948
39584cc9,welcome,14,38.068
38a3d32c,explore,210,87.564
b7c75f1c,query,132,375.717
3704825f,query,22,357.288
3890426b,query,44,410.557
b9952c38,welcome,47,31.329
b58345a7,explore,22,98.558
3788f613,welcome,20,13.937
379b789b,welcome,84,29.019
b90a8e1c,,29,
b6997bba,explore,29,136.923
b78294d1,explore,61,119.525
b79751b9,index,10,62.069
38aa4533,welcome,7,32.200
b90288f8,index,35,44.089
b9101a89,explore,401,107.836
38d37e82,welcome,7,39.164
3788f613,welcome,7,19.976
37d0fd6b,welcome,79,23.398
390a70ad,index,26,56.933
b9394069,explore,22,128.196
3811386a,explore,26,118.521
b8235edb,welcome,16,18.523
3827b8ad,explore,69,146.966
b7f018b2,query,38,472.580
38fce36c,,17,
b8bac31c,explore,41,128.047
382103e1,query,67,444.477
37d3e76b,,30,
b90a8e1c,explore,153,109.994
36b0883c,query,130,389.817
b77896cf,query,53,464.784
b9108f1f,explore,108,65.364
390bce3e,,11,
b95443bb,query,17,473.281
b81af435,,80,
b958bc49,welcome,38,26.690
38170658,welcome,47,32.415
38d32b7b,welcome,7,22.515
b9344041,query,183,326.029
38f0bd8f,index,15,44.084
b80decf6,query,87,469.287
b88043b2,query,26,388.123
39110bc6,explore,195,89.708
b750a50c,explore,22,91.196
394dc7e7,welcome,7,19.915
380a3b16,explore,22,66.374
b9120a49,index,30,41.648
b903f1ba,explore,178,82.911
b88043b2,explore,202,136.731
36aa1d09,explore,29,125.822
b9064e03,explore,93,104.653
b546cbbc,welcome,7,26.256
b8cacea4,query,81,437.692
388756a1,query,25,336.521
b90a8e1c,welcome,32,21.455
b94aa5fe,query,17,381.082
386ddfdd,index,18,57.479
b8379699,query,40,309.757
b72ec9aa,query,68,403.059
38b384d5,explore,147,212.306
b92cd41e,explore,31,91.424
b8c3d269,welcome,7,26.278
37efae52,query,62,339.029
38879321,explore,164,78.520
b887ef72,explore,236,134.277
37efae52,query,78,381.411
b8d520d5,query,17,369.227
b807f47b,explore,22,101.766
b61dd662,welcome,46,41.850
370f659c,explore,22,161.829
b85002fb,query,42,374.956
37ed171a,explore,183,131.543
3960ca92,index,4,58.006
3827b8ad,explore,32,65.027
b6cccf57,welcome,7,24.547
3773c216,query,112,453.488
b903f1ba,query,39,409.826
b8ba40f8,query,17,399.806
3959f160,welcome,50,24.066
b6861f95,query,97,436.380
b8bac31c,query,159,331.625
38638071,welcome,7,37.301
37d827b6,query,393,271.084
3701d6fe,welcome,25,30.317
b89b6351,explore,289,126.645
b94276da,welcome,15,35.732
b7594e21,index,27,68.047
38c3555e,welcome,120,33.251
b8d04bf9,explore,205,91.313
b7ab0001,query,17,387.234
38e31cd0,query,82,299.151
37efae52,query,279,291.635
37d827b6,query,83,476.816
389f10a1,query,17,375.314
38b2fe0e,query,224,306.623
391f90b6,query,47,437.869
36a43fd8,query,49,422.768
36d407a9,explore,65,92.019
37d0fd6b,explore,60,130.624
b76ac97a,,10,
b78700fd,welcome,32,35.369
b92cd41e,query,48,428.908
b9120a49,query,17,332.381
39049e06,explore,207,107.142
b72ec9aa,explore,71,81.126
b5cc32f9,index,21,45.991
38c439eb,query,22,411.151
b813b642,explore,22,83.269
b8bac31c,query,22,432.276
b87b055b,welcome,47,25.545
36b0883c,query,60,427.160
b92cd41e,query,17,400.191
38f03bfb,query,47,356.793
b7420057,query,19,342.218
38d6a39a,index,19,47.296
b91cf28a,,21,
b88b86c9,,118,
b7671954,query,186,364.526
380a8ee6,welcome,102,34.579
3894d694,explore,22,77.456
38301008,query,33,365.194
b9195050,query,87,322.425
38fce36c,query,40,348.049
38fa1db7,query,26,319.210
36b6207b,explore,85,172.295
b7b47e0b,index,10,25.686
3773c216,welcome,16,33.628
b7bd5c6d,index,4,32.992
38c439eb,explore,291,91.063
b61dd662,explore,317,119.378
385e90a7,,201,
b90288f8,explore,32,93.206
3883cda9,welcome,7,29.548
b89b6351,query,174,353.019
b9390706,query,36,408.318
3936d138,index,38,48.648
38cbc9c4,welcome,74,32.506
b95443bb,index,23,37.359
36b0883c,index,9,62.597
b9394069,explore,46,131.696
b881f398,welcome,10,24.757
b6cccf57,,114,
b90ab8f5,explore,24,21.043
389f10a1,query,87,363.944
b8438a9c,query,69,372.262
b8ba40f8,explore,337,45.844
b91b0aa5,welcome,24,32.669
b88c7d38,query,19,507.609
b6deebd2,explore,65,82.861
391f90b6,,10,
b72004d6,explore,23,205.997
3959f160,explore,66,114.008
b8cda2e8,explore,24,118.772
385b5150,explore,22,83.493
b910f550,query,17,399.459
38dc90f7,welcome,85,29.754
36fb9ac7,welcome,7,11.390
388e2da8,welcome,28,20.976
38da6d20,query,114,368.326
37efae52,explore,65,110.670
395289cf,,79,
b6cccf57,explore,351,114.472
38b437bc,welcome,7,22.793
39626740,query,17,320.888
b6ddbe3a,,10,
b97570be,welcome,9,24.676
3811386a,explore,229,148.906
b8133ba2,query,327,407.729
b9120a49,query,17,331.764
38512452,query,17,249.068
b8c922ef,query,17,309.308
b895c2d6,query,64,361.379
b96aff6b,query,17,437.701
b8cc17a8,welcome,50,31.743
b96b7476,explore,22,62.724
b8a9746b,explore,203,47.897
384ca141,,10,
3907bd4a,explore,22,54.040
393c1d0a,index,19,70.404
b881f398,query,26,365.653
b746a9af,explore,22,142.885
b80decf6,,318,
38d9e829,,10,
b9108f1f,query,32,301.162
38641006,query,159,393.859
b58345a7,,119,
b8ddc9d6,,211,
b90288f8,,97,
b8bac31c,query,153,302.418
38170658,query,201,428.832
34242078,query,25,332.825
b947c148,welcome,7,31.861
b7c1635e,explore,66,110.948
b8cda2e8,welcome,66,22.240
b91b0aa5,welcome,56,31.591
3912bdb8,query,206,448.015
b67cf4ff,index,14,54.985
38aac5ea,welcome,7,41.908
b6861f95,query,56,432.304
3644b520,welcome,54,26.095
b7cfc0e3,query,90,404.788
b90a8e1c,explore,320,179.319
38027d89,welcome,7,27.198
387e9322,query,82,511.325
b90ab8f5,query,43,428.627
3827b8ad,explore,22,216.687
b9191707,,41,
38170658,explore,22,115.772
3898ed9d,welcome,50,36.238
b887ef72,query,265,359.786
3808e492,explore,177,124.736
b85002fb,index,5,76.026
b8898150,explore,49,129.089
b5acf6ba,query,288,335.420
395a1dcc,explore,22,79.331
b9120a49,index,10,62.857
38f0bd8f,query,17,486.708
b833f56b,query,17,434.484
389b3b04,explore,55,131.689
38da6d20,query,67,512.850
b882a572,explore,207,164.442
b7671954,welcome,9,23.994
3806a641,explore,22,130.253
b8ca1285,explore,304,122.251
b95443bb,query,17,348.150
b947c148,query,157,383.298
b88b86c9,query,17,491.675
b8f6edd3,,10,
b92265d7,,79,
383f3e87,explore,297,147.937
395a1dcc,,24,
38c3555e,index,54,65.575
b6416473,query,169,383.883
b8f6edd3,welcome,120,30.655
b9101a89,explore,140,197.097
3883cda9,query,104,366.094
b91383bd,explore,124,65.508
36b0883c,index,23,54.537
b887ef72,welcome,28,27.849
b8bac31c,query,136,362.431
b910f550,explore,49,184.851
38a3d32c,query,17,382.853
b8e38813,query,172,350.288
b88043b2,query,17,379.135
389d0f58,welcome,21,41.255
38a6be1c,query,93,468.834
b79fc36b,query,215,466.114
b79fc36b,welcome,38,29.891
3898ed9d,query,101,439.749
38cbc9c4,explore,30,107.863
39296347,explore,33,76.392
395a1dcc,welcome,143,34.082
b79751b9,explore,22,79.017
b9262f51,explore,127,141.683
379b789b,explore,87,102.032
386f3062,explore,34,122.717
b78700fd,query,55,291.516
b70956d0,query,64,282.542
b8767cf4,query,27,241.456
b8992afd,,10,
b5cff196,welcome,20,29.270
38aac5ea,query,86,425.201
37d827b6,welcome,10,28.162
b6861f95,index,34,51.977
391b78a8,explore,221,139.703
38dc90f7,welcome,11,29.429
36b0883c,explore,22,83.067
38301008,query,30,418.975
b7d25d1e,query,18,432.970
b91b0aa5,explore,22,155.417
b9120a49,,16,
b9108f1f,,10,
389f10a1,explore,47,185.558
3907bd4a,explore,22,66.955
3921f605,query,45,382.729
37d827b6,explore,22,139.269
3644b520,query,97,347.554
38863ecf,,46,
b8c6f1f5,explore,81,116.564
b6b9bbf2,explore,237,209.594
3894d694,query,96,415.767
3981c566,query,79,394.253
b9120a49,query,44,368.389
b81e0892,explore,79,62.355
37d0fd6b,welcome,7,41.489
38c2f9f3,query,234,355.508
b76ac97a,welcome,29,27.170
3788f613,query,243,204.096
379b789b,explore,22,132.244
b8f6edd3,query,17,407.538
b6c917eb,query,41,391.551
b8cda2e8,query,198,366.632
b8e38813,welcome,20,42.522
39093767,query,132,316.655
b72004d6,explore,98,109.526
b8ca1285,query,17,396.689
b9120a49,index,19,61.634
3890426b,explore,34,95.853
38d9e829,query,100,432.807
367fc56b,query,49,360.631
38d6a39a,index,15,49.451
387e9322,query,21,334.541
34242078,explore,32,167.773
b9108f1f,query,80,333.741
b8d04bf9,query,116,454.122
387f34dd,explore,259,105.778
3808e492,query,47,342.547
36b0883c,index,46,46.823
383da34c,,18,
b8814dab,query,136,387.928
387c1642,explore,137,136.915
b871ac93,welcome,7,26.560
b7cfc0e3,explore,22,114.372
b6997bba,query,126,285.033
b8a34d6b,query,17,294.658
b9120a49,query,17,438.418
b7d25d1e,explore,353,127.435
38dc90f7,welcome,96,12.008
39296347,explore,46,72.371
b79814ce,welcome,37,44.322
36fb9ac7,query,90,361.122
b7c1635e,explore,33,131.033
376b816a,query,396,377.638
3907bd4a,welcome,45,39.055
37a1308e,explore,120,127.076
b8ae7201,,88,
b911e5ea,index,10,46.268
b6997bba,explore,62,139.779
b7cfc0e3,query,52,432.937
b8cda2e8,query,49,485.110
b96aff6b,query,391,383.482
39584cc9,query,27,425.429
38a7fa42,welcome,76,25.484
388bd213,query,17,307.210
b88c7d38,query,28,344.518
b9394069,index,77,51.075
3936d138,index,4,64.726
b746a9af,explore,22,97.298
b8054a1c,welcome,18,30.528
383da34c,explore,117,43.017
b90c0831,explore,22,93.350
b7e1cc7f,explore,22,89.060
b94f006d,explore,22,133.580
b88c041a,explore,61,119.924
b7420057,query,38,333.692
b8cc43f2,query,76,321.053
b81f8856,,119,
37d3e76b,welcome,80,15.563
38641006,,10,
38d32b7b,query,59,355.888
b7fbf867,index,45,54.192
b912d702,welcome,58,48.406
38da6d20,explore,151,78.152
b7594e21,query,22,315.633
36fb9ac7,query,277,415.927
b8814dab,,36,
b8cc43f2,explore,239,72.182
39130beb,explore,22,146.173
b8aa3054,welcome,7,27.323
3968688e,welcome,17,21.713
37ed171a,query,17,367.419
395a1dcc,welcome,28,46.044
38d0b95b,query,17,408.556
b7ab0001,explore,47,136.434
38a6be1c,query,66,415.312
386f3062,query,113,360.226
389418ee,,10,
b807f47b,explore,101,127.897
3907bd4a,explore,111,97.758
3870a5bf,query,47,261.370
b94aa5fe,welcome,13,24.650
b8dcdb7e,welcome,101,40.237
b95443bb,query,183,436.790
3843fd1b,index,4,45.007
38f0bd8f,index,8,75.502
383da34c,welcome,19,37.594
b9108f1f,explore,22,97.223
38301008,query,221,406.812
37efae52,explore,270,220.076
b9394069,index,50,72.582
391b78a8,welcome,42,29.659
39626740,explore,155,128.134
386ddfdd,explore,119,41.580
b85e1118,query,180,411.917
3850a4af,explore,145,103.686
36b0883c,query,33,429.063
b8235edb,query,42,281.214
b8cc8c8d,query,37,316.087
b95f8e0c,query,74,364.330
b81af435,query,324,469.770
3898ed9d,welcome,8,29.401
37ed171a,explore,23,116.788
3890426b,query,145,357.499
393c1d0a,query,37,311.682
b8e1204d,explore,28,91.191
b8a21ebf,explore,29,117.327
b7e3d502,explore,22,80.187
b84ed406,query,17,394.994
391bdd7c,explore,44,177.078
b8514792,explore,331,156.547
b94f006d,query,19,472.856
b8aa3054,welcome,26,20.471
b8133ba2,,44,
391b78a8,explore,115,126.934
b8957973,query,17,369.675
b7ce9e6c,query,58,401.806
38170658,explore,22,30.220
38863ecf,index,13,44.477
b746a9af,index,13,56.939
38c30708,query,44,436.664
38cbc9c4,explore,38,129.840
36b0883c,welcome,24,35.400
b8bac31c,explore,53,108.202
393ce80f,welcome,60,32.961
3773c216,welcome,7,39.933
389b888b,welcome,44,40.355
b95443bb,explore,275,130.855
39676437,query,17,469.599
395289cf,query,97,296.397
b94aa5fe,index,5,29.717
b58345a7,explore,107,130.635
379b789b,explore,210,102.547
b74ab656,query,55,338.742
39196c18,,103,
368c88f2,query,146,336.884
b7420057,explore,62,63.904
b9262f51,query,30,348.288
b7ab0001,query,17,301.956
39626740,query,54,437.489
b7a004f7,,68,
38de2e37,welcome,58,12.089
3713b2ac,query,24,333.219
b8c3d269,explore,68,51.090
38d3457c,welcome,13,15.944
b881f398,query,17,421.934
b5cff196,query,54,453.303
b7cfc0e3,index,4,24.786
b8438a9c,explore,122,99.195
38239974,welcome,56,31.120
b88144f3,query,42,328.058
380a3b16,explore,107,86.640
b9101a89,index,10,58.305
38bfffaf,query,93,382.693
38063370,explore,427,102.988
b79005ea,explore,89,151.155
3870a5bf,explore,22,136.594
b85a4e19,explore,37,80.379
b8d04bf9,welcome,38,32.354
3825d553,query,77,394.513
b7c75f1c,query,24,484.759
395289cf,welcome,7,32.507
b8a34d6b,explore,157,153.304
3945c449,explore,384,95.247
b7bd5c6d,explore,86,113.425
37d827b6,query,17,270.286
b7b47e0b,explore,29,143.244
b7c75f1c,welcome,82,30.218
b8abbf79,query,20,506.118
37edb843,query,118,429.235
b90ab8f5,query,192,367.532
b8a7faed,query,141,430.789
3827afc0,query,19,396.794
36e7e141,query,39,422.832
b85a4e19,query,430,326.170
388bd213,query,21,392.263
38879321,explore,25,109.889
3806a641,explore,137,114.192
36f42680,welcome,41,33.614
379500b9,query,17,352.435
36d407a9,welcome,13,18.590
3960ca92,query,94,402.875
b88043b2,,24,
b85a4e19,query,28,376.281
b9081a90,query,239,353.517
36b6207b,explore,34,152.407
b9000e9b,query,17,382.087
389d0f58,explore,25,62.603
b813b642,explore,59,50.367
b88c7d38,explore,58,90.659
34242078,query,148,465.757
b8235edb,index,32,57.697
b891e15d,query,20,309.823
38c30708,explore,27,70.380
b9195050,explore,98,131.479
b91cf28a,query,80,381.109
38a59d4b,query,19,432.211
b881f398,query,310,423.302
b8a2c430,explore,22,102.099
b85bbec7,query,97,313.277
38027d89,welcome,13,22.334
3890426b,index,65,35.942
b912d702,query,162,336.573
389f10a1,welcome,50,37.363
39676437,query,34,317.322
38a3cc99,query,22,450.172
36a43fd8,query,109,437.748
3880ebfa,query,47,310.871
38abb269,explore,169,136.730
386f3062,query,36,465.037
3823b799,explore,69,145.943
38d37e82,explore,64,149.547
b7dbb5cc,query,218,366.631
b8a21ebf,query,63,252.714
b8a34d6b,query,140,430.536
b9101a89,,112,
3929139f,explore,27,205.031
b9121871,query,270,360.392
39093767,,19,
36b0883c,query,145,398.392
393524d4,welcome,7,31.628
b9121871,welcome,23,21.104
38da6d20,query,149,325.517
b747cf01,query,20,362.144
386ddfdd,query,294,385.791
b8cb2383,index,24,55.660
39676437,,83,
b9344041,explore,22,117.804
3981c566,explore,194,117.200
368c88f2,welcome,42,32.434
38741dd4,explore,22,97.690
b9394069,query,81,382.052
38a3cc99,query,180,481.724
b95443bb,query,306,439.108
b74ab656,query,111,456.693
386ddfdd,explore,22,112.361
36b0883c,index,16,66.822
b92cd41e,index,7,52.427
38da6d20,query,17,477.197
393c1d0a,explore,22,199.246
b6416473,query,37,552.431
b947c148,welcome,13,35.852
379b789b,query,54,369.199
b8896b9d,explore,64,143.337
39110bc6,index,4,34.894
b833f56b,query,231,368.705
b91383bd,,16,
b8896b9d,query,103,391.193
b8898150,query,37,391.017
39316be8,welcome,7,21.007
38f54dfb,welcome,13,33.391
b8b1151a,explore,89,88.029
368c88f2,explore,193,141.019
b8c3d269,index,8,50.528
3945c449,explore,31,151.461
b8abbf79,welcome,9,26.814
38170658,explore,132,129.679
384659b3,explore,138,129.000
b8ddc9d6,explore,55,112.562
368c88f2,index,8,51.121
b747cf01,query,280,313.073
b546cbbc,index,4,61.351
b79751b9,welcome,20,28.667
37d827b6,welcome,7,12.687
b8abbf79,explore,112,163.193
34242078,explore,107,154.949
3806ff7f,query,17,328.161
b8957973,query,102,446.715
b8cc8c8d,explore,22,141.555
b895c2d6,query,103,515.045
35212ec2,index,18,50.677
38983d99,,107,
38bfffaf,query,118,207.715
38955a40,query,271,340.655
38bfffaf,explore,22,78.941
b9081a90,explore,143,100.640
b5cc32f9,welcome,35,36.367
b8e38813,query,17,397.290
38e31cd0,query,50,440.625
b8767cf4,query,71,330.947
3960ca92,query,17,417.973
38b3b5f9,explore,98,53.836
b813b642,index,4,23.833
38512452,query,27,201.307
3896f78b,query,17,397.509
b789f5de,query,33,429.168
b7b47e0b,query,35,347.107
38209d7f,,10,
382103e1,explore,52,68.797
352e89f4,query,36,489.838
b7bd5c6d,welcome,7,29.784
b6922299,query,124,356.638
38fd03b4,,10,
b5acf6ba,query,17,335.287
b91383bd,explore,126,52.794
b8e1204d,query,174,398.168
b8992afd,query,31,287.872
b79fc36b,query,39,341.480
b9101a89,index,6,53.971
3906bd28,index,25,62.124
38981501,welcome,35,25.976
38dc90f7,,85,
b7f018b2,query,17,445.799
b8ba40f8,explore,22,51.344
3827afc0,,44,
36d407a9,explore,51,70.635
383f3e87,query,22,413.538
b6c917eb,,233,
39130beb,query,433,306.025
394dc7e7,query,57,417.021
38983d99,query,80,385.887
38d3457c,explore,120,162.285
b9195050,query,22,333.663
b7cfc0e3,explore,22,73.918
b8f6edd3,query,204,392.947
b94276da,welcome,18,28.039
38fd03b4,query,17,389.075
3825d553,welcome,8,41.972
39110bc6,query,72,290.893
376b816a,query,17,382.486
38fce36c,explore,22,103.291
37ae923c,query,17,371.970
b94276da,explore,594,56.618
b90cd7e2,,109,
b8cb2383,explore,22,79.601
3945c449,query,17,365.535
3923d69b,explore,108,122.018
38b3b5f9,query,17,432.776
b8a7faed,welcome,8,39.906
b91383bd,explore,154,92.872
b919aba9,,186,
38bfffaf,welcome,7,26.982
b891e15d,explore,179,144.700
3981c566,query,17,341.656
382eebcf,,27,
38b384d5,query,17,388.809
390a70ad,query,91,432.792
3928a6c8,query,142,384.996
38a2baf1,welcome,16,26.545
38955a40,welcome,29,24.320
383da34c,index,10,39.150
389d0f58,explore,82,131.897
b750a50c,query,23,296.667
b90cd7e2,index,15,28.213
b8eb2381,explore,64,102.075
39110bc6,query,17,355.272
39626740,query,26,339.420
38c439eb,welcome,19,12.359
b5acf6ba,welcome,7,24.746
b85002fb,query,117,472.339
b79814ce,explore,22,165.204
389b888b,welcome,32,20.579
b8cc17a8,query,30,458.604
387c1642,query,33,516.098
3704825f,query,321,385.466
386ddfdd,query,24,352.032
3890426b,query,109,333.706
36f28a7a,query,221,178.333
39093767,explore,22,168.802
b7671954,query,141,377.567
388e6746,welcome,156,24.565
b8c922ef,query,37,328.008
390bce3e,explore,165,115.670
b72004d6,welcome,17,31.662
37ebb4e5,explore,246,142.900
391b78a8,welcome,7,38.232
3825d553,explore,68,43.906
394dc7e7,query,17,290.734
38a3cc99,,37,
393524d4,welcome,7,26.067
3912bdb8,query,49,330.149
b6cccf57,welcome,7,9.402
38dbb0ac,query,418,456.153
385e90a7,welcome,44,16.594
38f3a841,query,17,383.009
38981501,welcome,103,28.045
b67cf4ff,query,130,341.472
b92cd41e,welcome,7,35.323
b94276da,,10,
3721779d,explore,54,145.373
393e1675,welcome,9,32.596
3701d6fe,query,224,426.665
b88c7d38,welcome,16,23.991
b849685b,welcome,42,20.030
b9121871,welcome,110,22.812
b7dbb5cc,query,17,221.978
38b384d5,query,17,417.926
38863ecf,explore,160,120.226
36b6207b,explore,22,114.407
3808e492,,77,
37d81570,explore,75,157.131
3968688e,query,54,368.681
b7a004f7,index,4,48.230
3827b8ad,explore,176,124.267
b532828f,query,50,406.062
3773c216,query,188,391.446
37b6ce35,explore,22,109.256
b7594e21,query,83,363.711
376b816a,query,432,337.896
b97570be,explore,63,39.827
38d9e829,explore,394,28.329
3960ca92,welcome,7,20.465
b7b47e0b,query,39,386.420
b8514792,query,31,443.500
b7a004f7,query,54,319.167
b88c7d38,query,116,473.213
b887ef72,query,17,347.509
38f0bd8f,,54,
38b437bc,query,187,397.507
37edb843,query,326,299.497
37ae923c,welcome,30,28.633
3644b520,query,146,359.072
b8cda2e8,query,32,412.896
393524d4,query,43,366.227
b8cb2383,index,4,45.985
b77b0f90,,47,
b833f56b,explore,22,147.750
37a748c8,welcome,7,14.355
38641006,explore,22,131.096
383da34c,explore,78,131.861
b6997bba,query,125,370.032
b7420057,welcome,7,27.034
39110bc6,query,25,415.967
b97570be,query,69,432.470
b8eb2381,query,45,427.130
b9394069,,46,
b8f6edd3,,40,
3923d69b,explore,54,133.896
386ddfdd,query,17,291.470
b8ca1285,query,124,440.940
38130fc5,query,236,492.593
b80decf6,query,37,364.337
38aa4533,explore,291,79.517
b88ed6a2,query,120,406.173
b97570be,index,4,34.240
b9195050,,13,
38cf1081,explore,322,143.983
3773c216,query,17,323.043
b80decf6,query,112,358.919
b91383bd,welcome,174,27.893
38abb269,explore,43,135.137
389d0f58,,70,
36f28a7a,index,35,63.822
3928a6c8,query,97,383.015
b7f018b2,query,17,315.928
382e0879,query,21,479.656
38b384d5,explore,22,104.383
b813b642,welcome,37,22.810
b8957973,welcome,23,13.430
38de2e37,query,47,440.926
3773c216,explore,146,139.643
3806ff7f,welcome,46,20.913
38de2e37,welcome,35,32.055
b9390706,query,88,354.898
368c88f2,explore,147,66.077
b7c75f1c,query,67,351.055
b76ac97a,explore,75,121.226
b8a21ebf,welcome,65,21.990
b8e38813,welcome,88,33.824
